,dr2_source_id,dr3_source_id,tic_id,parallax,parallax_unc,galex_fuv,galex_fuv_unc,galex_fafl,galex_nuv,galex_nuv_unc,galex_nafl,skymapper_u,skymapper_u_unc,skymapper_v,skymapper_v_unc,skymapper_g,skymapper_g_unc,skymapper_r,skymapper_r_unc,skymapper_i,skymapper_i_unc,skymapper_z,skymapper_z_unc,sdss_u,sdss_u_unc,sdss_g,sdss_g_unc,sdss_r,sdss_r_unc,sdss_i,sdss_i_unc,sdss_z,sdss_z_unc,gaia_g,gaia_g_unc,gaia_bp,gaia_bp_unc,gaia_rp,gaia_rp_unc,tmass_j,tmass_j_unc,tmass_h,tmass_h_unc,tmass_k,tmass_k_unc,wise_w1,wise_w1_unc,wise_w2,wise_w2_unc,allsky_w1,allsky_w1_unc,allsky_w2,allsky_w2_unc
0,4667307498474314624,4667307498474314624,31943750,4.15447890458271,0.009838802,,,0,17.6938991546631,0.0322000011801719,0,14.16279984,0.043900002,13.85239983,0.0075,,,12.41969967,0.0061,12.21560001,0.01,12.16609955,0.0126,,,,,,,,,,,12.415377,0.0003,,,,,11.28600025177,0.0210999995470047,10.8459997177124,0.0197000000625848,10.8079996109009,0.0239000003784894,10.7530002593994,0.0230000000447034,10.7950000762939,0.0199999995529651,,,,
1,4670293359738627328,4670293359738627328,31814226,4.41776496626026,0.010261249,21.9344005584717,0.404399991035461,0,16.7873992919922,0.0207000002264976,0,13.54529953,0.0127,13.23639965,0.0061,,,11.87539959,0.0053,,,11.69439983,0.0047,,,,,,,,,,,11.879278,0.0003,,,,,10.8229999542236,0.0210999995470047,10.4820003509521,0.0225000008940696,10.4219999313354,0.0208999998867511,10.3660001754761,0.0230000000447034,10.3999996185303,0.0199999995529651,,,,
2,3107155298151001728,3107155298151001728,280643101,1.29506464379219,0.016068388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.193362,0.0003,,,,,11.5520000457764,0.0210999995470047,11.3859996795654,0.0222999993711709,11.3319997787476,0.0193000007420778,11.2910003662109,0.0230000000447034,11.3210000991821,0.0199999995529651,,,,
3,2545408863281090688,2545408863281090688,138690232,2.50718690161899,0.015235284,,,0,16.4722995758057,0.0142999999225139,17,13.68019962,0.0072,13.3132,0.0039,,,12.13210011,0.0043,11.99050045,0.0037,11.98260021,0.0043,,,,,,,,,,,12.1264715,0.0003,,,,,11.1660003662109,0.0206000003963708,10.8090000152588,0.0238000005483627,10.7790002822876,0.0194000005722045,10.71399974823,0.0219999998807907,10.7379999160767,0.0209999997168779,,,,
4,604916731706106752,604916731706106752,437039430,2.04504834463636,0.014972128,,,0,16.6770992279053,0.0190999992191791,0,,,,,,,,,,,,,13.76173,0.01138711,,,,,,,,,12.264618,0.0003,,,,,11.2379999160767,0.0179999992251396,10.9390001296997,0.0214000009000301,10.8800001144409,0.0162000004202127,10.8439998626709,0.0219999998807907,10.8920001983643,0.0209999997168779,,,,
5,5730371484020807808,5730371484020807808,348837162,46.6872353306585,0.04227619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.636733,0.0003,,,,,4.93499994277954,0.19200000166893,4.47100019454956,0.206000000238418,,,,,,,,,,
6,4664501132485651712,4664501132485651712,55369751,3.6054335542306,0.0106685115,,,0,17.608699798584,0.0379999987781047,17,14.1317997,0.0073,,,,,12.4307003,0.0074,,,,,,,,,,,,,,,12.433679,0.0003,,,,,11.3489999771118,0.02449999935925,11.0019998550415,0.0239000003784894,10.8830003738403,0.0172000005841255,10.8660001754761,0.0230000000447034,10.9040002822876,0.0199999995529651,,,,
7,3119797036166157312,3119797036166157312,301285716,2.17896657257294,0.018632233,,,,,,,12.78139973,0.0051,,,,,,,,,,,,,,,,,,,,,11.600938,0.0003,,,,,10.83899974823,0.0190999992191791,10.6780004501343,0.0197000000625848,10.6110000610352,0.0172000005841255,10.5979995727539,0.0219999998807907,10.6160001754761,0.0209999997168779,,,,
8,3323103779888302208,3323103779888302208,140438590,1.17024667589437,0.018714456,18.1415996551514,0.0868000015616417,0,15.5783996582031,0.0181000009179115,0,,,,,,,,,,,,,,,,,,,,,,,11.99985,0.0003,,,,,11.2670001983643,0.0171000007539987,11.1960000991821,0.0225000008940696,11.1239995956421,0.0194000005722045,11.0520000457764,0.0230000000447034,11.0690002441406,0.0219999998807907,,,,
9,3323141201941964928,3323141201941964928,140565455,1.9917808252303,0.013717441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.388977,0.0003,,,,,11.298999786377,0.0210999995470047,10.956000328064,0.0196000002324581,10.8850002288818,0.0211999993771314,10.8640003204346,0.0219999998807907,10.8830003738403,0.0209999997168779,,,,
10,3318238097338032768,3318238097338032768,232304826,2.48424998141034,0.014437674,,,,,,,,,,,,,,,,,,,13.46263,0.02156942,,,,,,,11.8647,0.01661485,11.989177,0.0003,,,,,11.0220003128052,0.0210999995470047,10.8020000457764,0.0258000008761882,10.7299995422363,0.0173000004142522,10.7019996643066,0.0219999998807907,10.7320003509521,0.0209999997168779,,,,
11,2966762717143706112,2966762717143706112,93278106,3.01883334246622,0.011709326,,,0,16.4860992431641,0.0157999992370605,1,13.62580013,0.0097,13.24890041,0.0074,,,12.0927,0.0099,11.95950031,0.0074,11.93729973,0.0091,,,,,,,,,,,12.085864,0.0003,,,,,11.0699996948242,0.0190999992191791,10.7869997024536,0.0197000000625848,10.706000328064,0.0172000005841255,,,,,,,,
