source_id,tic_id,ra_gaia,dec_gaia,pmra,pmdec,parallax,rv,rv_unc,teff,teff_unc,logg,logg_unc,feh,feh_unc,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,tmag,Mast,Rast
5439779421317182592,25610545,144.966680900099,-31.5838628413096,-101.786862243749,22.0500625781075,5.06939543071542,-0.282999992370605,0.096000000834465,5441.6484,89.2953772812369,4.522891,0.180415092852742,-0.58106804,0.0695509633945769,32.1971143489,46.039533371,66.9381800083,57.6231313864,11.4495770817407,0.824053700689393,0.82676982868045
5820478317364068992,426972549,237.088326158657,-68.074709907911,-8.9097497015911,-20.1882005103545,1.65307539876263,-25.9950962451172,4.20159089045325,6800.389,102.34015489298,4.0358796,0.183457664550297,-0.9738898,0.319817423543754,21.9283247617,30.7003578795,40.8123218688,39.3406527473,11.6785269790677,1.2123577982507,1.77977817650623
6005631947995918976,148554066,230.52626461611,-41.0496513387382,14.4319316008228,3.46566277077951,2.04674020406091,50.9529991149902,0.165000006556511,6140.257,83.7368947139502,4.0898747,0.178116688531493,-0.56354094,0.0823655984806935,40.0024284407,48.3294872296,58.324634536,64.8473374251,11.6902307162698,1.12778140780904,1.59308211805848
5737807893475796736,334630163,141.160063070705,-13.2734212429088,-55.0322617067231,-264.804141442191,9.4003316512493,69.4990005493164,0.109999999403954,4282.4272,85.5758494827677,4.557068,0.185170168894575,-0.71293116,0.0697248934251859,30.0277312649,43.5014734907,70.5770001428,90.7569175259,11.3915727039787,0.538779829105327,0.633401633787061
4127611150853339520,99367289,256.290878497991,-21.306706645458,5.00652762045264,-1.1800620398376,1.55013217493941,-24.9424891070557,4.71399065402148,6958.876,104.433807149666,4.0504594,0.188493449746181,-0.5659933,0.334380266622649,26.2758685969,22.8371647032,31.2304711432,34.4384431595,11.9107061913403,1.36781713857564,1.84432892519611
5438080508354169088,25159666,143.23628242052,-33.2195601347673,-3.95002710142833,5.91394349097968,1.58961182915272,2.82659647773743,1.70093585995108,7159.4707,77.0305477418762,4.1575227,0.178912189939557,-0.52776146,0.120855269723616,69.9088807059,68.0318952427,89.1278859393,72.210946476,11.6749354161243,1.37478570973053,1.63227317586366
5384404270531318656,181114990,174.015137261151,-39.9290980670602,2.55875312709423,-48.0607692533641,3.09440419605449,93.1230010986328,0.119000002741814,5623.309,80.8825954938065,4.2727823,0.17888741685867,-0.54939413,0.0605735485424431,44.4033277916,61.1454269421,90.9108001414,82.8170541724,11.7326563130257,0.929767313322198,1.16584480100763
5384607718839524864,181163461,174.383865615385,-39.0232024861324,-3.63957811312649,2.57148794982574,1.59572326130833,-59.977118121521,2.02415511255095,7137.213,79.4993674329681,4.028692,0.180676848933842,-0.80138683,0.150080713022383,64.515587385,58.0203904793,84.0309677702,87.8604329566,11.5580352386687,1.3536850020707,1.89207434991373
6086135990361734016,453751154,196.248565836814,-47.3807969594087,-63.9248674379274,-42.0835207963835,5.80438052809008,-61.2290000915527,0.114000000059605,4751.764,104.134609738737,4.4889865,0.19081509129846,-0.61559725,0.0850358881053891,31.1248351494,28.0875017291,53.3710916406,63.3214348478,11.8592007159997,0.664663669246973,0.764369194406252
6236050488103703040,67278958,241.218673378676,-24.3736322065742,-17.625498037067,-11.8788488455543,2.0650981918714,-68.1579971313477,0.145999997854233,6178.2583,84.7604480682541,4.190718,0.181389568857935,-0.5691776,0.0836552046119038,40.7341583794,44.8972210217,60.6711814468,47.9722998348,11.9943998438476,1.0930751648788,1.39577238652983
